text,occurrence_count
hiplife musician,2.0
junk bond,2.0
air pollution,2.0
investors money,2.0
education fund,2.0
leading player,2.0
latest hotline,2.0
extremist groups,2.0
outgoing team,2.0
nurses association,2.0
actual evidence,2.0
three staff members,2.0
last contract,2.0
kickoff event,2.0
finalist,2.0
teams management,2.0
virtual private network,2.0
gourd,2.0
water environment,2.0
matchmaker,2.0
global positioning system,2.0
fatty acids,2.0
rival ethnic groups,2.0
new book,2.0
discus,2.0
particular players,2.0
question papers,2.0
two arrested suspects,2.0
gold,2.0
vigil,2.0
earth,2.0
shareholders,2.0
plaintiff,2.0
girl,2.0
mining sector,2.0
road contractors,2.0
international market,2.0
motorists,2.0
education sector,2.0
current government,2.0
bereaved families,2.0
helm,2.0
two sides,2.0
creative industry,2.0
four suspects,2.0
first edition,2.0
cannabis,2.0
federal government,2.0
senior national team,2.0
one woman,2.0
demonstrators,2.0
soap,2.0
entire country,2.0
former finance minister,2.0
entrepreneur,2.0
cyclist,2.0
opposition party,2.0
filmmakers,2.0
gunfire,2.0
creditors,2.0
hometown,2.0
bathroom,2.0
full list,2.0
state lands,2.0
monkeypox,2.0
festivals,2.0
five goals,2.0
durbar,2.0
blueprint,2.0
coordinator,2.0
first six months,2.0
third set,2.0
bauxite,2.0
coronavirus outbreak,2.0
roots,2.0
substitute,2.0
shipping lines,2.0
seminars,2.0
racist attacks,2.0
mantle,2.0
skies,2.0
next government,2.0
invigilators,2.0
stadiums,2.0
sod,2.0
corpses,2.0
ounce,2.0
deck,2.0
extractive sector,2.0
typhoid,2.0
local languages,2.0
blood sugar levels,2.0
doorstep,2.0
migrant workers,2.0
deaf ears,2.0
cancerous cells,2.0
altar,2.0
eight individuals,2.0
blockchain,2.0
pilots,2.0
food shortages,2.0
decision-makers,2.0
downstream petroleum sector,2.0
burial service,2.0
human rights groups,2.0
soccer,2.0
police statement,2.0
district,2.0
tournaments,2.0
permit,2.0
main road,2.0
profile,2.0
finish line,2.0
various institutions,2.0
ward,2.0
agricultural production,2.0
heavy metals,2.0
national capital,2.0
international investors,2.0
seven people,2.0
illicit drugs,2.0
quake,2.0
city centre,2.0
board chair,2.0
sex workers,2.0
new facility,2.0
cutlasses,2.0
three hours,2.0
necessary tools,2.0
foot soldiers,2.0
debut album,2.0
respective countries,2.0
parent company,2.0
road sector,2.0
advanced economies,2.0
complex,2.0
sub-region,2.0
diplomatic community,2.0
new president,2.0
knee injury,2.0
first-year students,2.0
arm,2.0
local people,2.0
agribusinesses,2.0
outsiders,2.0
strong advocate,2.0
consumables,2.0
vetting committee,2.0
doorsteps,2.0
low-income countries,2.0
psychologist,2.0
orange,2.0
finished products,2.0
fifth surgery,2.0
box office,2.0
garden,2.0
chieftaincy institution,2.0
corporate organisations,2.0
couriers,2.0
civil society actors,2.0
international travel,2.0
private jets,2.0
petroleum prices,2.0
young individuals,2.0
wholesalers,2.0
playing body,2.0
rats,2.0
student body,2.0
northern parts,2.0
minor injuries,2.0
two deputies,2.0
open court,2.0
police sources,2.0
ballot boxes,2.0
pens,2.0
roads minister,2.0
one partner,2.0
microfinance institutions,2.0
election officials,2.0
blog post,2.0
women farmers,2.0
pricing data,2.0
year-end,2.0
security operatives,2.0
life support,2.0
former parliamentary candidate,2.0
various projects,2.0
living room,2.0
bank transfers,2.0
passwords,2.0
rosewood,2.0
unearned salaries,2.0
sachet,2.0
different regions,2.0
final year,2.0
tie-break,2.0
good roads,2.0
greens,2.0
single mother,2.0
two organisations,2.0
first man,2.0
knee,2.0
flash floods,2.0
local markets,2.0
oxytocin,2.0
environmentalists,2.0
bloodstream,2.0
politically exposed persons,2.0
kilogramme,2.0
heroin,2.0
sequel,2.0
official creditors,2.0
world champions,2.0
severe flooding,2.0
oil revenue,2.0
ditch,2.0
state authorities,2.0
married men,2.0
tree stump,2.0
civilian,2.0
rescue workers,2.0
refined petroleum products,2.0
think tank,2.0
infected person,2.0
bedbugs,2.0
middle belt,2.0
young person,2.0
aboboyaa,2.0
immigration officials,2.0
various departments,2.0
voter,2.0
two bodies,2.0
secondary market,2.0
healthcare systems,2.0
hoteliers,2.0
sad news,2.0
precincts,2.0
bushes,2.0
police patrol team,2.0
petroleum downstream sector,2.0
arrest warrants,2.0
blacks,2.0
hamstring injury,2.0
unauthorised payments,2.0
food processing,2.0
first consignment,2.0
akpeteshie,2.0
deputy governor,2.0
next general elections,2.0
log,2.0
independents,2.0
cadmium,2.0
songstress,2.0
guest houses,2.0
prospective students,2.0
extra layer,2.0
news reports,2.0
two candidates,2.0
various programmes,2.0
foreword,2.0
northeast,2.0
eight hours,2.0
live broadcast,2.0
midnight robbery,2.0
masterclasses,2.0
improved infrastructure,2.0
tipper truck,2.0
meta-analysis,2.0
eight others,2.0
porridge,2.0
movie house,2.0
watchdog,2.0
deadly virus,2.0
two accused persons,2.0
thought leaders,2.0
closest contender,2.0
postcard,2.0
double track system,2.0
heart diseases,2.0
big screen,2.0
borrower,2.0
handgun,2.0
first defendant,2.0
private enterprises,2.0
press releases,2.0
bomb threat,2.0
one-stop shop,2.0
special event,2.0
top prize,2.0
energy supply,2.0
private developer,2.0
empty seats,2.0
shipbuilding,2.0
tissue,2.0
total valid votes,2.0
heavy downpour,2.0
gallon,2.0
nuclear programme,2.0
sardines,2.0
portrait,2.0
capital markets,2.0
clubfoot,2.0
teen,2.0
essential medicines,2.0
late mother,2.0
nephew,2.0
elderly people,2.0
elderly woman,2.0
toothpaste,2.0
high-powered delegation,2.0
plastic bags,2.0
law courts,2.0
chewing gum,2.0
official website,2.0
local artisans,2.0
marginalised communities,2.0
vital tool,2.0
new faces,2.0
streaming giant,2.0
gold dealer,2.0
polluted water bodies,2.0
poultry industry,2.0
seafood,2.0
comedy industry,2.0
snag,2.0
final-year student,2.0
best director,2.0
trans fats,2.0
new books,2.0
fauna,2.0
affected people,2.0
honorary degrees,2.0
intimate images,2.0
dancehall musician,2.0
machete attack,2.0
anti-government protests,2.0
bats,2.0
pop star,2.0
hospital bed,2.0
conveners,2.0
murder suspect,2.0
public gathering,2.0
market leaders,2.0
power lines,2.0
union leaders,2.0
new party,2.0
non-bank financial institutions,2.0
active members,2.0
government workers,2.0
media practitioner,2.0
wilderness,2.0
current students,2.0
housing market,2.0
local official,2.0
school administrators,2.0
courtrooms,2.0
giant,2.0
drug-carrying vessel,2.0
august house,2.0
identical twins,2.0
various channels,2.0
improved services,2.0
basement,2.0
blood samples,2.0
pilot project,2.0
key actors,2.0
new head office,2.0
former employee,2.0
sexual partners,2.0
panel members,2.0
fringes,2.0
new talents,2.0
six teams,2.0
crocodiles,2.0
official residence,2.0
loser,2.0
finished goods,2.0
current law,2.0
beverage,2.0
graffiti,2.0
fentanyl,2.0
makers,2.0
cylinders,2.0
magnet,2.0
guinea worm,2.0
inaugural address,2.0
former legislator,2.0
prospectus,2.0
former colonial power,2.0
gang leader,2.0
new tools,2.0
whistleblower,2.0
policy-makers,2.0
two factions,2.0
two-week ultimatum,2.0
basic infrastructure,2.0
stolen money,2.0
fatal helicopter crash,2.0
petrol stations,2.0
graphic images,2.0
public relations manager,2.0
medical officers,2.0
reusable sanitary pads,2.0
examination questions,2.0
one team,2.0
mass shootings,2.0
cakes,2.0
mortuaries,2.0
internal memo,2.0
rival groups,2.0
court filings,2.0
presidential aspirants,2.0
nationwide demonstration,2.0
news team,2.0
one eye,2.0
national security personnel,2.0
necessary documents,2.0
audit reports,2.0
iconic sites,2.0
ankle,2.0
large groups,2.0
new crop,2.0
media interviews,2.0
big crowd,2.0
scout,2.0
cinnamon,2.0
continental tournament,2.0
raw material,2.0
school supplies,2.0
civil engineer,2.0
dialysis services,2.0
third tranche,2.0
recent press conference,2.0
mill,2.0
higher education institutions,2.0
low salaries,2.0
natural ingredients,2.0
nuclear weapon,2.0
open burning,2.0
successful applicants,2.0
one-week observance,2.0
boos,2.0
tech billionaire,2.0
gold trade,2.0
spoon,2.0
nine countries,2.0
federal appeals court,2.0
genitals,2.0
high seas,2.0
forest resources,2.0
wanted person,2.0
medical doctor,2.0
last man,2.0
stalwart,2.0
small children,2.0
four-year contract,2.0
pressmen,2.0
constitutional instrument,2.0
public event,2.0
educator,2.0
live video,2.0
carmakers,2.0
screening exercise,2.0
various agencies,2.0
local government authorities,2.0
free dialysis,2.0
physical assaults,2.0
internet users,2.0
former leader,2.0
board games,2.0
corporate sports event,2.0
sick people,2.0
leading financial institution,2.0
advanced countries,2.0
honey badger,2.0
imposter,2.0
music producers,2.0
first album,2.0
liquified petroleum gas,2.0
global networks,2.0
quiz hall,2.0
antidote,2.0
regional hub,2.0
official video,2.0
qualified teachers,2.0
one cedi,2.0
world map,2.0
social activist,2.0
aphrodisiacs,2.0
requiem mass,2.0
mass testing,2.0
thunderous applause,2.0
intelligence reports,2.0
radio presenter,2.0
locked-up funds,2.0
six women,2.0
interchanges,2.0
group winners,2.0
press launch,2.0
air force,2.0
club owners,2.0
boiling water,2.0
grand ceremony,2.0
orphan constituencies,2.0
poor country,2.0
columns,2.0
local radio station,2.0
manifestoes,2.0
eurozone,2.0
four men,2.0
sole shareholder,2.0
equity market,2.0
honourable member,2.0
palms,2.0
benevolent individuals,2.0
shilling,2.0
new discoveries,2.0
contests,2.0
hippos,2.0
food vendor,2.0
dais,2.0
environmental health officers,2.0
market place,2.0
global head,2.0
two persons,2.0
herdsmen,2.0
high profile personalities,2.0
news organisations,2.0
voice note,2.0
spiritualist,2.0
private individual,2.0
carnival,2.0
pensioner,2.0
catwalk,2.0
ambulance services,2.0
electoral register,2.0
retina,2.0
annual reports,2.0
gold buyers,2.0
casinos,2.0
single entity,2.0
acting career,2.0
current team,2.0
supplementary affidavit,2.0
international forums,2.0
two organizations,2.0
hat trick,2.0
new services,2.0
building permits,2.0
wastes,2.0
freight forwarders,2.0
electronic waste,2.0
dinner table,2.0
music manager,2.0
imported vehicles,2.0
original song,2.0
wig,2.0
cloak,2.0
fire service personnel,2.0
gold deposits,2.0
autonomous vehicles,2.0
ancient city,2.0
ovaries,2.0
physical barriers,2.0
diss track,2.0
spot-kick,2.0
quarry,2.0
unveiling ceremony,2.0
collation center,2.0
two residents,2.0
thrilling performance,2.0
strategist,2.0
empty stomach,2.0
caesarean section,2.0
advisor,2.0
automaker,2.0
caravan,2.0
new industries,2.0
highest decision-making body,2.0
beneficiary households,2.0
liquids,2.0
one region,2.0
party elders,2.0
numerous countries,2.0
car parts,2.0
brand influencer,2.0
start-up kits,2.0
good citizens,2.0
juror,2.0
international development partners,2.0
makeshift structures,2.0
post-mortem examination,2.0
large corporates,2.0
medical examination,2.0
complete list,2.0
music mogul,2.0
symphony,2.0
party base,2.0
three military personnel,2.0
colonial government,2.0
mouthpiece,2.0
fumes,2.0
best places,2.0
precipice,2.0
carbohydrate,2.0
national broadcaster,2.0
tigers,2.0
gender advocate,2.0
current prices,2.0
agrifood systems,2.0
panellist,2.0
single cedi,2.0
warring parties,2.0
yardstick,2.0
keynote addresses,2.0
civilian deaths,2.0
manhole,2.0
police department,2.0
new judge,2.0
dining halls,2.0
cheating boyfriend,2.0
five continents,2.0
goosebumps,2.0
mass killings,2.0
armbands,2.0
hospital equipment,2.0
sound engineer,2.0
wizards,2.0
four groups,2.0
bulldozer,2.0
digestive tract,2.0
colon,2.0
double-header,2.0
waterway,2.0
younger sister,2.0
eruption,2.0
road carnage,2.0
various markets,2.0
sniffer dogs,2.0
violent altercation,2.0
securities industry,2.0
illegal lottery operations,2.0
long lines,2.0
dots,2.0
mechanised borehole,2.0
regional markets,2.0
hospital treatment,2.0
hearse,2.0
key state institutions,2.0
particular candidate,2.0
holy books,2.0
commercial hub,2.0
torrents,2.0
back injury,2.0
active users,2.0
keynote speakers,2.0
reagents,2.0
lander,2.0
lorry parks,2.0
international artists,2.0
tree crops,2.0
endowment fund,2.0
host city,2.0
finance houses,2.0
central midfielder,2.0
inaugural speech,2.0
interested applicants,2.0
playoff,2.0
strongholds,2.0
third batch,2.0
visible signs,2.0
final group match,2.0
key ingredients,2.0
surrounding area,2.0
liposuction,2.0
second group,2.0
good coach,2.0
building codes,2.0
cucumber,2.0
free fuel,2.0
lesions,2.0
belts,2.0
distinguished panel,2.0
boulders,2.0
brunch,2.0
millionaire,2.0
leading institution,2.0
seven persons,2.0
tap water,2.0
brief meeting,2.0
collapsed buildings,2.0
backline,2.0
aficionados,2.0
motor riders,2.0
single shot,2.0
plasma,2.0
prospective clients,2.0
criminal syndicate,2.0
six candidates,2.0
reinsurers,2.0
various courses,2.0
organic fertilizer,2.0
matrimonial home,2.0
fifth goal,2.0
short term securities,2.0
remote area,2.0
independent members,2.0
online sales,2.0
technology company,2.0
skyline,2.0
virtual event,2.0
medical emergency,2.0
charity arm,2.0
casket,2.0
unemployed man,2.0
younger women,2.0
swords,2.0
armed guards,2.0
donor countries,2.0
voting centres,2.0
narcotic substances,2.0
rice importation,2.0
failed banks,2.0
carbs,2.0
lower chamber,2.0
first runner,2.0
appellate court,2.0
cutlass wounds,2.0
short film,2.0
kilo,2.0
party paraphernalia,2.0
first petition,2.0
hard copies,2.0
rentals,2.0
micro-blogging site,2.0
tech entrepreneurs,2.0
senior adviser,2.0
foreign national,2.0
feature films,2.0
sensitisation workshop,2.0
three-day conference,2.0
top performers,2.0
two hospitals,2.0
numerous people,2.0
treasury bill market,2.0
small country,2.0
marketer,2.0
military parade,2.0
ignition key,2.0
round table discussion,2.0
drummers,2.0
private organizations,2.0
two witnesses,2.0
largest city,2.0
governance experts,2.0
prism,2.0
sauce,2.0
new inductees,2.0
fellow artiste,2.0
rented apartment,2.0
marble,2.0
cocoa plantations,2.0
paps,2.0
waste materials,2.0
health director,2.0
high jump gold,2.0
teaching hospitals,2.0
pawns,2.0
six continents,2.0
awards show,2.0
elbow,2.0
podium finish,2.0
calculators,2.0
former statesman,2.0
banking halls,2.0
two doctors,2.0
theft case,2.0
nonprofits,2.0
male student,2.0
government spokesman,2.0
pharmaceutical,2.0
testes,2.0
external actors,2.0
veteran broadcaster,2.0
limited series,2.0
fashion week,2.0
peacemaker,2.0
biometrics,2.0
second league goal,2.0
antigen test,2.0
audio engineer,2.0
comprehensive data,2.0
former defence minister,2.0
first-timers,2.0
international platform,2.0
advance payment,2.0
new applications,2.0
patchwork,2.0
criminologist,2.0
video conference,2.0
assembly plant,2.0
main election,2.0
rod,2.0
valuable items,2.0
devotees,2.0
ambassador-designate,2.0
first vice president,2.0
cleaner energy,2.0
internal audit,2.0
short-term bills,2.0
chalk,2.0
full episode,2.0
roundtable,2.0
whole incident,2.0
overseas jobs,2.0
science laboratories,2.0
breast cancer screening,2.0
anti-galamsey protest,2.0
entire season,2.0
appropriate agencies,2.0
penthouses,2.0
gravel,2.0
human hair,2.0
alleged perpetrator,2.0
press secretary,2.0
school building,2.0
freelancers,2.0
automobile,2.0
adjunct lecturer,2.0
biggest hits,2.0
valedictorian,2.0
conclave,2.0
new capital,2.0
market places,2.0
mechanized borehole,2.0
branch executives,2.0
dietitian,2.0
heavy police presence,2.0
traitor,2.0
total investments,2.0
official commissioning,2.0
national government,2.0
