text,language,priority,option1,option2,option3,model1,model2,model3
Sukuru be kabuna na tii.,gjn,1,The school uniform is black.,,,gemini-3.6-flash,,
Bu tɔ kawol be bagi.,gjn,1,They cut a piece of paper.,,,gemini-3.6-flash,,
Keterefolshiŋ be kumu: atere beeŋ tiŋ ba fanɛ keterefolshiŋ be kumu.,gjn,1,Compound name: names can also be called compound names.,,,gemini-3.6-flash,,
Aklembi kɔ yawu ga.,gjn,1,Presents have no value.,,,gemini-3.6-flash,,
Ebu pupɔr na bee tushi.,gjn,1,The white cat is pushing.,,,gemini-3.6-flash,,
Kowu gboŋ ko tɔr kabre.,gjn,1,A big boat sank the canoe.,,,gemini-3.6-flash,,
"Amo kikɛ to, ntilemu bee shuŋ fanɛ:",gjn,1,"In all these, fairness works like:",,,gemini-3.6-flash,,
Ewɔrɔpo ashi mmalgafol to.,gjn,1,Equality before the law.,,,gemini-3.6-flash,,
Anye bee keni avidiyo tarukama.,gjn,1,We watch different kinds of videos.,,,gemini-3.6-flash,,
Ntilemu gba bee shuŋ fanɛ esɔpo ashi mmalgafol to (esɔpo tanyuso nɛ,gjn,1,Fairness also works as a judge in law (a fair judge and,,,gemini-3.6-flash,,
Keni amobe akeniso kaseto ere:,gjn,1,Look at these pictures below:,,,gemini-3.6-flash,,
Amaabaŋɛ ta klembi n sa mo.,gjn,1,Amaabaŋɛ took a small amount and gave it to him.,,,gemini-3.6-flash,,
Amaabaŋɛ sa mo klembi.,gjn,1,Amaabaŋɛ gave him a small amount.,,,gemini-3.6-flash,,
Eŋinipo na sa anye epe be kushuŋ.,gjn,1,The teacher gave us work for the year.,,,gemini-3.6-flash,,
Ŋinito ketere n shin sa fanɛ akeniso kudu.,gjn,1,Read the short passage and answer the following questions.,,,gemini-3.6-flash,,
Chige ketuwebi na to n sa,gjn,1,Look inside your small box and give,,,gemini-3.6-flash,,
"Kunyɔnyɔto, menye e sibɛ atere be ashuŋ anyɔ n nase.",gjn,1,"Secondly, you wrote two names of occupations down.",,,gemini-3.6-flash,,
Ŋinito katilemu n shin sa fanɛ akeniso kudu.,gjn,1,Read the paragraph and answer the following questions.,,,gemini-3.6-flash,,
Ta atere nɛ menye pin na be anu n kuu mmalgafol birabarso.,gjn,1,Take the names you know and put them under the proper headings.,,,gemini-3.6-flash,,
Ta ntilemu nɛ menye pin na be anu n kuu mmalgafol birabarso.,gjn,1,Take the paragraphs you know and put them under the proper headings.,,,gemini-3.6-flash,,
Blase nɛ fo chige fobe ketuwebi to n sa bebiipo kikɛ.,gjn,1,Show and you look inside your small box to give every child.,,,gemini-3.6-flash,,
Njɔnɔ la asɔbɔaya nɛ ekama nyi nɛnɛ nna nɛ bu gbugi a la anyebe asɔbɔayateriana durnyaŋ kikɛ to.,gjn,1,"Ghana has items that everyone knows, which make our items famous in the whole world.",,,gemini-3.6-flash,,
"A kɔ nnembi damta nɛ amobe eyerto be kapɔr, adabi nɛ",gjn,1,"They have smaller, divided toes with claws on their ends, and small",,,gemini-3.6-flash,,
Amobe asoe naa nu ga a tiŋ a nu awor be yiri kikɛ kufɔ.,gjn,1,Their sense of hearing is so strong that they can hear any kind of sound.,,,gemini-3.6-flash,,
Kusɔnɛ ku shinɛ njɔnɔ kɔ kasha ga ela fanɛ feeŋ tiŋ bla amo nɛ a baa shuŋ ashuŋ,gjn,1,The reason why monkeys have leopard skins is so that you can use them for work,,,gemini-3.6-flash,,
Pin mmalgaba monɛ amobe nseto chaŋ na be ashuŋ.,gjn,1,Draw four circles and shade their insides.,,,gemini-3.6-flash,,
Bebiipo nyipo na nite ndre.,gjn,1,The young man walked slowly.,,,gemini-3.6-flash,,
N chise Samaakuse amanshɛrbi.,gjn,1,I asked Samaakuse a few questions.,,,gemini-3.6-flash,,
Eŋinipo na sibɛ egbelsibɛso pupɔr na so.,gjn,1,The writer wrote on the white blackboard.,,,gemini-3.6-flash,,
Bu ler n choŋ Busunu.,gjn,1,They passed through Busunu.,,,gemini-3.6-flash,,
Enitepo na tɔ afuŋa n sa mo.,gjn,1,The leader collected taxes and gave to him.,,,gemini-3.6-flash,,
Ta fo gbagba be mmalgaba n ŋinito kusɔnɛ ku la ketere delgesobi.,gjn,1,Take your own writing materials and write a short story.,,,gemini-3.6-flash,,
Fobe eŋinipo beeŋ sa menye kebɔaya monɛ ku maŋ niŋi.,gjn,1,Your leader will give you a punishment that is not harsh.,,,gemini-3.6-flash,,
Ŋinito ntilemu be tanyuso nɛ tangelge be ashuŋ ashi Ngbanyato.,gjn,1,Write the rules of punctuation and capitalization in Gonja.,,,gemini-3.6-flash,,
Sa atere monɛ a bee shuŋ fanɛ keterefolshiŋ be kumu be akeniso anu,gjn,1,Give names that function like pronouns under their five types,,,gemini-3.6-flash,,
Chigeto n sa Bebiipo kikɛ ebiikpa.,gjn,1,Encourage all Christians to give tithes.,,,gemini-3.6-flash,,
Bulɔ afuuto be kebɔr ere so n keni atere be ashuŋ be vidiyo ashi Mbronito,gjn,1,"Under this topic, look at the videos of the work of these names from Mbronito",,,gemini-3.6-flash,,
Menye teŋ bii adulwiso be asheŋ.,gjn,1,You can ask about the duties.,,,gemini-3.6-flash,,
Fobe sukuru be kulɔnde,gjn,1,Your school's location,,,gemini-3.6-flash,,
‘Kedulwiso’ la kamalgaba nna nɛ ku bee buwito nko a delge ketere so.,gjn,1,'Duty' is a responsibility that is required or assigned to someone.,,,gemini-3.6-flash,,
Jande baa deso: Ngbar kama nɛ kananɛ kumobe adulwiso du.,gjn,1,Example and answer: Every man and how his duty is.,,,gemini-3.6-flash,,
Awundre bee sha alaŋ dra.,gjn,1,Awundre wants to play a trick.,,,gemini-3.6-flash,,
Kebinyɛnsobi na du tenteŋ n shin wɔlso.,gjn,1,The boy is taller than his brother.,,,gemini-3.6-flash,,
Amaabaŋɛ du wɔrɛwɔrɛbi achɔ mo siponyɛn.,gjn,1,Amaabaŋɛ is slightly taller than his elder brother.,,,gemini-3.6-flash,,
"Ashi (a) to, “dra” bee delgeso nko a buwito alaŋ be dubi monɛ emalgapo na bee",gjn,1,"In option (a), ""dra"" shows how big the teacher's heavy bag is.",,,gemini-3.6-flash,,
"Ashi (b) to, “tenteŋ” nɛ “wɔlso” bee delge kebinyɛnsobi na be kapɔr so",gjn,1,"In option (b), ""tenteŋ"" and ""wɔlso"" describe the skin color of the little boy.",,,gemini-3.6-flash,,
Adulwiso be mbra/ashuŋ,gjn,1,Functions or uses of adverbs,,,gemini-3.6-flash,,
Mbra monɛ bu kɔ a ta adulwiso a kuu mmalgafol kɔr abarto nna ashi Ghana be,gjn,1,The rules that govern adverbs in sentence structures in Gonja according to Ghana's,,,gemini-3.6-flash,,
"Amobe adamta to, adulwiso bee shuŋ Ngbanyato fanɛ:",gjn,1,"Among others, adverbs function in Gonja as:",,,gemini-3.6-flash,,
Ku bee delge ketere so ashi kamalgafol to nna.,gjn,1,They modify names in sentence structures.,,,gemini-3.6-flash,,
Gbaŋɛ nyɔso na bee shile achɔ ade na kikɛ.,gjn,1,The second book explains all these things.,,,gemini-3.6-flash,,
N wu kowu gboŋgboŋi.,gjn,1,I saw a very big boat.,,,gemini-3.6-flash,,
A bee bɛ atere monɛ a bee delgeso na so nna.,gjn,1,They add meaning to the words they modify.,,,gemini-3.6-flash,,
Kowu nyɔso na tɔr.,gjn,1,The second boat sank.,,,gemini-3.6-flash,,
Keche gboŋ ko yɔ epe.,gjn,1,A big boat goes to the sea.,,,gemini-3.6-flash,,
Menye daŋ bii adulwiso be ntuŋso kamanto ndoŋ.,gjn,1,You should put the lamp's light under a cover there.,,,gemini-3.6-flash,,
Amobe akeniso ko e wɔ kaseto,gjn,1,Their example is in the story.,,,gemini-3.6-flash,,
Keta ketankesar be adulwiso n kuu mmalgafol,gjn,1,First Class Example and Model,,,gemini-3.6-flash,,
Ade la ajibi putɔputɔ nna.,gjn,1,These are mashed foods.,,,gemini-3.6-flash,,
Fo amanshɛrbi du fimbi achɔ meya.,gjn,1,Your small coin is better than mine.,,,gemini-3.6-flash,,
Keta kesatobi be adulwiso n kuu mmalgafol,gjn,1,Third Class Example and Model,,,gemini-3.6-flash,,
N tɔ amalo gberɛ ko.,gjn,1,I shot a wild animal.,,,gemini-3.6-flash,,
Abuku damta wɔ mabe daka to.,gjn,1,Important books are in their box.,,,gemini-3.6-flash,,
Keta kedelgesobi be adulwiso n kuu mmalgafol,gjn,1,Second Class Example and Model,,,gemini-3.6-flash,,
Ekuloŋ na dra nna.,gjn,1,The chief's palace is nice.,,,gemini-3.6-flash,,
Ajibi na kɔ kayɛlga.,gjn,1,The food is sweet.,,,gemini-3.6-flash,,
Kushuŋ 1 (Kunyɔnyɔto be kushuŋ),gjn,1,Exercise 1 (Second Term's exercise),,,gemini-3.6-flash,,
Keni kaseto be adulwiso kudu ere.,gjn,1,Look at these ten signs of peace.,,,gemini-3.6-flash,,
Ta amo n kuu mmalgafol.,gjn,1,Use them to make a sentence.,,,gemini-3.6-flash,,
Naniere ta fobe akeniso na n kesar fo barkasa peya.,gjn,1,Now use your signs to clean your chalkboard.,,,gemini-3.6-flash,,
Blase n ta menyebe lakal n ŋini menye braana ashi ebiikpa to.,gjn,1,Quickly pay attention and show how to leave the road.,,,gemini-3.6-flash,,
Sibɛ adulwiso be akeniso kudu n nase.,gjn,1,Write ten signs of peace and read them.,,,gemini-3.6-flash,,
Ta adulwiso na be anu n kuu mmalgafol ere be ntuŋso.,gjn,1,Use the edge of the peace to make a sentence on these lines.,,,gemini-3.6-flash,,
Kraŋ kaseto be kebɔaya ere n shin sibɛ adulwiso kudu monɛ fo wu,gjn,1,Read these lower case letters and write ten peace ones that you see,,,gemini-3.6-flash,,
Baasa damta fara a pin kananɛ anyebe kebawɔtɔsheŋ bee tɔrɔ anyebe,gjn,1,Our elders began to learn how our tradition is taught to us.,,,gemini-3.6-flash,,
Achambɔ be kekuŋ daga ku ka la kesheŋ kpra nna n sa anye,gjn,1,God's hand is on everything that gives us life.,,,gemini-3.6-flash,,
Ama baasa gberɛ e kɔ kenyi gberɛ ta n laŋɛ achambɔ be kekeniso,gjn,1,"But some people do not have understanding, so they depend on God's protection.",,,gemini-3.6-flash,,
Amoso ku la kprɛmɛ nna n sa ma nɛ fo nɛ anye e wɔrɔ kenishipre n,gjn,1,"Therefore, it is very necessary for me and you to work hard and",,,gemini-3.6-flash,,
Ta adulwiso monɛ fo pin na n kuu mmalgafol milto kudu.,gjn,1,Use the modern methods you know to teach writing.,,,gemini-3.6-flash,,
"Ta a yɔ kasɔbii ere be lalaluwe, feeŋ tiŋ ta ashuŋso nɛ adelgeso be mbra ashi",gjn,1,"Take these children's songs, and you can use the rules of rights and responsibilities from",,,gemini-3.6-flash,,
Ngbanyato n kuu mmalgafol.,gjn,1,Gonja to teach writing.,,,gemini-3.6-flash,,
"Pɔɛ nɛ anye e bii mbra na, anye e palto kusɔ monɛ ku la kushuŋso to.",gjn,1,"When we obey the law, we choose what is useful.",,,gemini-3.6-flash,,
Mmalgaba monɛ a nyɔɔ a chɔ amo braana na la ashuŋso,gjn,1,The teachers who are responsible for them are helpful,,,gemini-3.6-flash,,
Edɔɔpo na bee buse mobe kadɔɔ na saŋɛ kikɛ.,gjn,1,The farmer visits his farm every time.,,,gemini-3.6-flash,,
Mbia na bee nite a yɔ sukuru nna Alijima kama.,gjn,1,The children go to school every Friday.,,,gemini-3.6-flash,,
Anye bee tɛto kachipurso kikɛ nna a saŋɛ anyebe eyur to.,gjn,1,We sit on all chairs and lie in our beds.,,,gemini-3.6-flash,,
Kushuŋso ela kamalgaba nko kamalgafolshiŋ monɛ bu kɔ a ŋini kesheŋwɔrɔ.,gjn,1,The purpose is a teacher or student who has a good character.,,,gemini-3.6-flash,,
Kushuŋso la kamalgafol be ewɔrɔpo na be kaba nna.,gjn,1,The goal is the arrival of the school head.,,,gemini-3.6-flash,,
Kebaa ta ashuŋso be mbra a shuŋ mmalgafol to,gjn,1,Kebaa has a duty and rules to work in the school.,,,gemini-3.6-flash,,
Kebaa ta ashuŋso be mbra a shuŋ mmalgafol to kɔr abarto ashi Ghana be ngbarana,gjn,1,Rules governing work in public spaces according to Ghana's laws,,,gemini-3.6-flash,,
Mbra na be ako nde:,gjn,1,Some of these laws include:,,,gemini-3.6-flash,,
Ashuŋso e naa ŋini kusɔ monɛ ewɔrɔpo na bee wɔrɔ ashi kamalgafol to.,gjn,1,The verb shows the action performed by the subject in the sentence.,,,gemini-3.6-flash,,
Jɔnɔ na bee gbu kekuloŋ na ase saŋɛkama.,gjn,1,John sweeps the compound every day.,,,gemini-3.6-flash,,
Bebiipo na bee dii cheche nna a yɔ sukuru chipurso kikɛ.,gjn,1,The children always walk together to school.,,,gemini-3.6-flash,,
Kushuŋso dii bee kaŋɛ anye na kusɔ monɛ ewɔrɔpo “bebiipo na” wɔrɔ.,gjn,1,The verb 'walk' tells us what the subject 'the children' does.,,,gemini-3.6-flash,,
Koji nya kagbenefuli mobe nsulwe na be lalaluwe.,gjn,1,Koji received praise for his good behavior.,,,gemini-3.6-flash,,
"Mfa, kushuŋso nya bee kaŋɛ anye kananɛ ewɔrɔpo “Koji na” du na nsulwe",gjn,1,"Here, the verb 'received' tells us how the subject 'Koji' is related to the praise.",,,gemini-3.6-flash,,
Kushuŋso bee shuŋ fanɛ kamalgafol be ewɔrɔpo na be kumu na.,gjn,1,The verb functions as the main part of the sentence's action.,,,gemini-3.6-flash,,
Ekuloŋ potiibi na bee shile eleŋso.,gjn,1,The young turtle is leaning against the tree.,,,gemini-3.6-flash,,
"Kushuŋso “shile” ela kamalgafol na be ewɔrɔpo na be kumu, “shile",gjn,1,"Therefore, ""shile"" is the doer of the action in the sentence, ""shile",,,gemini-3.6-flash,,
"Mfa gba kuma kushuŋso “dii” ela kamalgafol na be ewɔrɔpo na be kumu,",gjn,1,"Here too, the word ""dii"" is the doer of the action in the sentence,",,,gemini-3.6-flash,,
“dii” cheche nna a yɔ sukuru chipurso kikɛ.,gjn,1,"""dii"" ate and then went to school every morning.",,,gemini-3.6-flash,,
E ji ajibi na kikɛ.,gjn,1,He ate all the food.,,,gemini-3.6-flash,,
Mfa katilemu wɔrɔpo “E” na barga nɛ kushuŋso “ji” na nna.,gjn,1,"Here, the pronoun ""E"" stands in place of the verb ""ji"".",,,gemini-3.6-flash,,
"Akeniso ere to, katilemu “Bu” na barga nɛ kushuŋso “tɔ” na nna.",gjn,1,"In this example, the pronoun ""Bu"" stands in place of the verb ""tɔ"".",,,gemini-3.6-flash,,
Ŋinito kusɔ nɛ ku la kushuŋso nɛ fo gbagba be mmalgaba.,gjn,1,Show something that is a verb from your own writing.,,,gemini-3.6-flash,,
Ta fobe akeniso ashi (kushuŋ 1) na to n kuu mmalgafol anu nu ashi mmalgafol,gjn,1,Take your example from (Exercise 1) and combine five action words from the words,,,gemini-3.6-flash,,
Kushuŋ 3 (Kunyɔnyɔto be kushuŋ),gjn,1,Exercise 3 (Exercise from Lesson Two),,,gemini-3.6-flash,,
Keni ashuŋso kudu monɛ a wɔ kaseto ere.,gjn,1,Look at the ten tasks that are in this picture.,,,gemini-3.6-flash,,
"Nɛ feeŋ tiŋ, leŋ fobe kumu n ta amo n kuu mmalgafol bir abarso nko",gjn,1,"And if you can, take your finger and touch the correct circle or",,,gemini-3.6-flash,,
Naniere ta fobe akeniso na n kesar fo barkasa.,gjn,1,Now use your example to mark your answer.,,,gemini-3.6-flash,,
Fobe akeniso na bɛ mbra monɛ,gjn,1,Your examples are correct like,,,gemini-3.6-flash,,
Blase n ta fobe lakal n ŋini fo braana ashi ebiikpa to.,gjn,1,Please use your mind and show your character in the child's place.,,,gemini-3.6-flash,,
Ŋini to ashuŋso be ntuŋ monɛ fo bii kaba ere to nna.,gjn,1,Show the purpose of the work that you did in this section.,,,gemini-3.6-flash,,
Nɛ ntuŋso menye e ŋinito kushuŋso be mbra ashi kamalgafol be kasibɛ to.,gjn,1,And the purpose here is to show the work's rules from the circle's under.,,,gemini-3.6-flash,,
Katilemu na ka wɔ ewɔrɔpo na be kaba so.,gjn,1,The heavy one is on the left side.,,,gemini-3.6-flash,,
Katilemu na ka wɔ esɔpo na be kaba so.,gjn,1,The blackboard and the wall clock are on the wall.,,,gemini-3.6-flash,,
Anye baŋ keni ashuŋso be mbra ashi kamalgafol to na n luwe nna.,gjn,1,Our study of the rules of road safety in the community has ended.,,,gemini-3.6-flash,,
Fo nyiŋi asɔ monɛ a la adelgeso?,gjn,1,Do you know the things that constitute road safety?,,,gemini-3.6-flash,,
Anye fo chipurso karfɛ ashunu.,gjn,1,Our total revenue is five thousand.,,,gemini-3.6-flash,,
Bɔl be katuŋ na pel nɛ kagbenefuli.,gjn,1,The ball's white spot has faded into light yellow.,,,gemini-3.6-flash,,
"Adelgeso monɛ a wɔ mmalgafol monɛ a wɔ esoso ere to na ela mfa, karfɛ ashunu",gjn,1,"The aspects of road safety present in the community above are here, five thousand",,,gemini-3.6-flash,,
Kebaa ta adelgeso be mbra a shuŋ mmalagafol to kɔr abarto ashi Ghana be,gjn,1,The usage of road safety rules in the community helps reduce accidents in Ghana's,,,gemini-3.6-flash,,
Mbra/ashuŋ na be ako nde:,gjn,1,The laws/practices include:,,,gemini-3.6-flash,,
Adelgeso bee shuŋ fanɛ adelgesofolshiŋ be kumu.,gjn,1,Adelgeso works like an adelgesofolshiŋ itself.,,,gemini-3.6-flash,,
Benyɛn na malga aworso ga.,gjn,1,The man is teaching them.,,,gemini-3.6-flash,,
Kesheŋwɔrɔ na luweto epulto.,gjn,1,Laying and emerging from eggs.,,,gemini-3.6-flash,,
Adelgeso aworso nɛ epulto shuŋ nna fanɛ adelgesofolshiŋ nɛ,gjn,1,Adelgeso itself and the eggs work as adelgesofolshiŋ and,,,gemini-3.6-flash,,
A bee shuŋ nna a delge amo braana adelgeso so.,gjn,1,It works to hatch those ones on the adelgeso.,,,gemini-3.6-flash,,
Bu pel nɛnɛ ga.,gjn,1,They lay these.,,,gemini-3.6-flash,,
Bebiipo na sulwe nɛnɛ kebaŋso.,gjn,1,The young ones suck these from the ground.,,,gemini-3.6-flash,,
Sibɛ Ngbanyato be adelgeso kudu.,gjn,1,Write ten Gonja proverbs.,,,gemini-3.6-flash,,
Ta fobe akeniso ashi (a) na to n kuu mmalgafol anu nu ashi mmalgafol ere be,gjn,1,Use your knowledge from (a) above to fill in the blanks in this sentence.,,,gemini-3.6-flash,,
Kushuŋ 3 (ntuŋso be kushuŋ),gjn,1,Work 3 (Assignment work),,,gemini-3.6-flash,,
Keni adelgeso kudu monɛ a wɔ kaseto ere.,gjn,1,Look at the ten proverbs that are in this passage.,,,gemini-3.6-flash,,
Naniere ta fobe akeniso na n kasar fo barkasa.,gjn,1,Now use your knowledge to correct your mistakes.,,,gemini-3.6-flash,,
Wɔrɔ aniya n ta fobe lakal na n ŋini fo baraana ashi ebiikpa to.,gjn,1,Try to use your wisdom to teach your friends in the community.,,,gemini-3.6-flash,,
"Eŋinipo na kraŋ kumo nɛnɛ, a gba kumu fanɛ kushuŋ na nite nɛnɛ.",gjn,1,"The teacher also wrote it down, and printed it so that the work goes well.",,,gemini-3.6-flash,,
Mmalgaba Nɛ Ngbar Be Kapɔr,gjn,1,Nouns and Their Plurals,,,gemini-3.6-flash,,
Mmalgaba kikɛ kɔ amobe katuŋ nɛ a wɔ nna.,gjn,1,All nouns have their own functions and characteristics.,,,gemini-3.6-flash,,
"Kasɔbii be Asɔkpra: Ta nɛ kasɔbii ere e luwe, feeŋ tiŋ;",gjn,1,"Noun Pluralization Exercise: Using these nouns that end,",,,gemini-3.6-flash,,
"Tiseto atere n wɔtɔ amobe ntuŋso (aterekpra, aterejewulebi, ateremuluŋ",gjn,1,"Types of names based on their structure (such as short names, pet names, full names",,,gemini-3.6-flash,,
Ta adulwiso n wɔtɔ amobe ntuŋso (fanɛ asatobi nko adelgesobi),gjn,1,Use descriptive words based on their function (like diminutives or adjectives),,,gemini-3.6-flash,,
"Ta ashuŋso n wɔtɔ ntuŋso fanɛ ashuŋso sɔpo, ashuŋso muluŋ nɛ ashuŋso",gjn,1,"Use action words according to their types, such as direct action words, compound action words and action",,,gemini-3.6-flash,,
"Ta adelgeso n wɔtɔ ntuŋso (fanɛ kananɛ be adelgeso, kaboŋ, saŋɛ, nɛ",gjn,1,"Use descriptive words based on function (such as how a descriptive word is, color, size, and",,,gemini-3.6-flash,,
Asɔ be atere kikɛ nɛ anyee tere Atere.,gjn,1,All names of things and people are called Nouns.,,,gemini-3.6-flash,,
Esɔpo ela kedulwiso monɛ ku bɛ ketere monɛ,gjn,1,A modifier is a descriptive word that has a name that it,,,gemini-3.6-flash,,
Ashuŋso ela mmalgaba monɛ a bee ŋini kesheŋwɔrɔ,gjn,1,The third type is the addition sign which shows addition,,,gemini-3.6-flash,,
"Ashuŋso be ntuŋso ela ashuŋso sɔpo, ashuŋso muluŋ nɛ",gjn,1,"Types of work include paid work, communal work and",,,gemini-3.6-flash,,
Menyebe katuŋ nɛ ntuŋ pɔtɛana kɔ,gjn,1,Types of occupations and other various jobs,,,gemini-3.6-flash,,
"Ketere ela kananɛ ba tere bomin, kaboŋ, kusɔbɔaya, nko kusɔ.",gjn,1,"A noun is a name given to a person, town, animal, or thing.",,,gemini-3.6-flash,,
Amobe akeniso ko nde:,gjn,1,Some examples are:,,,gemini-3.6-flash,,
"Baasa be atere: Amaabaŋɛ, Ntareka, Awundre, Dari, Kanyiti, Nyɛfiyanɔto, Ledi,",gjn,1,"Names of people: Amaabaŋɛ, Ntareka, Awundre, Dari, Kanyiti, Nyɛfiyanɔto, Ledi,",,,gemini-3.6-flash,,
